Parent Unique ID,*Unique ID,*Product Name,Description,*Tags,brand,UPC,landingPageUrl,msrp,Color,Size,sourceurl,*Price,*Shipping,*Quantity,"Shipping Time(enter without "" "", just the estimated days )",dsfes,*Main Image URL,Extra Image URL,Extra Image URL 1, Extra Image URL 2, Extra Image URL 3, Extra Image URL 4, Extra Image URL 5, Extra Image URL 7, Extra Image URL 8, Extra Image URL 9, Extra Image URL 10, Extra Image URL 11, Extra Image URL 12, Extra Image URL 13, Extra Image URL 14,15,15,15,15,15,15,15,15,15,15,15,productID
TYHFDHJJ,TYHFDHJJ-4.5-Black,Winter Women's short boots snow boots women's cotton shoes female students Korean velvet Martin boots high to help warm winter shoes,"Boots inside Material: artificial plush
Boot tube surface material: two layers of pigskin
Insole material: artificial plush
Listed Year Season: Winter 2016
Style: England
Help surface material: two layers of pigskin
Upper material: artificial plush
Cortical features: repair skin
Sole material: rubber
Boots name: Martin boots
Tube height: short tube
Toe style: round head
Heel high: low with (1-3cm)
With the bottom style: flat
Closed way: front lace
Popular elements: cross strap
Shoes production process: adhesive shoes
Color classification: gray black
Size: 35 36 37 38 39 40
pattern: plain
suitable season: winter
Suitable for: youth (18-40 years of age)","with velvet,Martin  (Pierre-Emile,Womens Shoes,the snow,high help,ankle boot； shoe ；understandin,Keep Warm,Student,Korean,1824-1915 法国冶金学家)",,,,80,black,4.5,https://item.taobao.com/item.htm?spm=a230r.1.14.9.rFqsjc&id=540056669218&ns=1&abbucket=10#detail,51.5,4,50000,7,20,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-original.jpg?cache_buster=40cc3dfa8b8c91401320444a66f72cb6,,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-1-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-2-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-3-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-4-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-5-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-6-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-7-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-8-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-9-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-10-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-11-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-12-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-13-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-14-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-15-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-16-original.jpg,,,,,0,0,审核通过,郑景福的店,5843e580a324c84bfb83b747
TYHFDHJJ,TYHFDHJJ-4.5-Gray,Winter Women's short boots snow boots women's cotton shoes female students Korean velvet Martin boots high to help warm winter shoes,"Boots inside Material: artificial plush
Boot tube surface material: two layers of pigskin
Insole material: artificial plush
Listed Year Season: Winter 2016
Style: England
Help surface material: two layers of pigskin
Upper material: artificial plush
Cortical features: repair skin
Sole material: rubber
Boots name: Martin boots
Tube height: short tube
Toe style: round head
Heel high: low with (1-3cm)
With the bottom style: flat
Closed way: front lace
Popular elements: cross strap
Shoes production process: adhesive shoes
Color classification: gray black
Size: 35 36 37 38 39 40
pattern: plain
suitable season: winter
Suitable for: youth (18-40 years of age)","with velvet,Martin  (Pierre-Emile,Womens Shoes,the snow,high help,ankle boot； shoe ；understandin,Keep Warm,Student,Korean,1824-1915 法国冶金学家)",,,,80,gray,4.5,https://item.taobao.com/item.htm?spm=a230r.1.14.9.rFqsjc&id=540056669218&ns=1&abbucket=10#detail,51.5,4,50000,7,20,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-original.jpg?cache_buster=40cc3dfa8b8c91401320444a66f72cb6,,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-1-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-2-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-3-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-4-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-5-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-6-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-7-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-8-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-9-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-10-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-11-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-12-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-13-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-14-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-15-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-16-original.jpg,,,,,0,0,审核通过,郑景福的店,5843e580a324c84bfb83b747
TYHFDHJJ,TYHFDHJJ-4.5-Grey,Winter Women's short boots snow boots women's cotton shoes female students Korean velvet Martin boots high to help warm winter shoes,"Boots inside Material: artificial plush
Boot tube surface material: two layers of pigskin
Insole material: artificial plush
Listed Year Season: Winter 2016
Style: England
Help surface material: two layers of pigskin
Upper material: artificial plush
Cortical features: repair skin
Sole material: rubber
Boots name: Martin boots
Tube height: short tube
Toe style: round head
Heel high: low with (1-3cm)
With the bottom style: flat
Closed way: front lace
Popular elements: cross strap
Shoes production process: adhesive shoes
Color classification: gray black
Size: 35 36 37 38 39 40
pattern: plain
suitable season: winter
Suitable for: youth (18-40 years of age)","with velvet,Martin  (Pierre-Emile,Womens Shoes,the snow,high help,ankle boot； shoe ；understandin,Keep Warm,Student,Korean,1824-1915 法国冶金学家)",,,,80,grey,4.5,https://item.taobao.com/item.htm?spm=a230r.1.14.9.rFqsjc&id=540056669218&ns=1&abbucket=10#detail,51.5,4,50000,7,20,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-original.jpg?cache_buster=40cc3dfa8b8c91401320444a66f72cb6,,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-1-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-2-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-3-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-4-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-5-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-6-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-7-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-8-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-9-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-10-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-11-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-12-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-13-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-14-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-15-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-16-original.jpg,,,,,0,0,审核通过,郑景福的店,5843e580a324c84bfb83b747
TYHFDHJJ,TYHFDHJJ-5-Black,Winter Women's short boots snow boots women's cotton shoes female students Korean velvet Martin boots high to help warm winter shoes,"Boots inside Material: artificial plush
Boot tube surface material: two layers of pigskin
Insole material: artificial plush
Listed Year Season: Winter 2016
Style: England
Help surface material: two layers of pigskin
Upper material: artificial plush
Cortical features: repair skin
Sole material: rubber
Boots name: Martin boots
Tube height: short tube
Toe style: round head
Heel high: low with (1-3cm)
With the bottom style: flat
Closed way: front lace
Popular elements: cross strap
Shoes production process: adhesive shoes
Color classification: gray black
Size: 35 36 37 38 39 40
pattern: plain
suitable season: winter
Suitable for: youth (18-40 years of age)","with velvet,Martin  (Pierre-Emile,Womens Shoes,the snow,high help,ankle boot； shoe ；understandin,Keep Warm,Student,Korean,1824-1915 法国冶金学家)",,,,80,black,5,https://item.taobao.com/item.htm?spm=a230r.1.14.9.rFqsjc&id=540056669218&ns=1&abbucket=10#detail,51.5,4,50000,7,20,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-original.jpg?cache_buster=40cc3dfa8b8c91401320444a66f72cb6,,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-1-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-2-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-3-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-4-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-5-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-6-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-7-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-8-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-9-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-10-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-11-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-12-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-13-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-14-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-15-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-16-original.jpg,,,,,0,0,审核通过,郑景福的店,5843e580a324c84bfb83b747
TYHFDHJJ,TYHFDHJJ-5-Gray,Winter Women's short boots snow boots women's cotton shoes female students Korean velvet Martin boots high to help warm winter shoes,"Boots inside Material: artificial plush
Boot tube surface material: two layers of pigskin
Insole material: artificial plush
Listed Year Season: Winter 2016
Style: England
Help surface material: two layers of pigskin
Upper material: artificial plush
Cortical features: repair skin
Sole material: rubber
Boots name: Martin boots
Tube height: short tube
Toe style: round head
Heel high: low with (1-3cm)
With the bottom style: flat
Closed way: front lace
Popular elements: cross strap
Shoes production process: adhesive shoes
Color classification: gray black
Size: 35 36 37 38 39 40
pattern: plain
suitable season: winter
Suitable for: youth (18-40 years of age)","with velvet,Martin  (Pierre-Emile,Womens Shoes,the snow,high help,ankle boot； shoe ；understandin,Keep Warm,Student,Korean,1824-1915 法国冶金学家)",,,,80,gray,5,https://item.taobao.com/item.htm?spm=a230r.1.14.9.rFqsjc&id=540056669218&ns=1&abbucket=10#detail,51.5,4,50000,7,20,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-original.jpg?cache_buster=40cc3dfa8b8c91401320444a66f72cb6,,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-1-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-2-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-3-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-4-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-5-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-6-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-7-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-8-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-9-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-10-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-11-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-12-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-13-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-14-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-15-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-16-original.jpg,,,,,0,0,审核通过,郑景福的店,5843e580a324c84bfb83b747
TYHFDHJJ,TYHFDHJJ-5-Grey,Winter Women's short boots snow boots women's cotton shoes female students Korean velvet Martin boots high to help warm winter shoes,"Boots inside Material: artificial plush
Boot tube surface material: two layers of pigskin
Insole material: artificial plush
Listed Year Season: Winter 2016
Style: England
Help surface material: two layers of pigskin
Upper material: artificial plush
Cortical features: repair skin
Sole material: rubber
Boots name: Martin boots
Tube height: short tube
Toe style: round head
Heel high: low with (1-3cm)
With the bottom style: flat
Closed way: front lace
Popular elements: cross strap
Shoes production process: adhesive shoes
Color classification: gray black
Size: 35 36 37 38 39 40
pattern: plain
suitable season: winter
Suitable for: youth (18-40 years of age)","with velvet,Martin  (Pierre-Emile,Womens Shoes,the snow,high help,ankle boot； shoe ；understandin,Keep Warm,Student,Korean,1824-1915 法国冶金学家)",,,,80,grey,5,https://item.taobao.com/item.htm?spm=a230r.1.14.9.rFqsjc&id=540056669218&ns=1&abbucket=10#detail,51.5,4,50000,7,20,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-original.jpg?cache_buster=40cc3dfa8b8c91401320444a66f72cb6,,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-1-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-2-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-3-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-4-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-5-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-6-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-7-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-8-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-9-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-10-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-11-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-12-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-13-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-14-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-15-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-16-original.jpg,,,,,0,0,审核通过,郑景福的店,5843e580a324c84bfb83b747
TYHFDHJJ,TYHFDHJJ-5.5-Black,Winter Women's short boots snow boots women's cotton shoes female students Korean velvet Martin boots high to help warm winter shoes,"Boots inside Material: artificial plush
Boot tube surface material: two layers of pigskin
Insole material: artificial plush
Listed Year Season: Winter 2016
Style: England
Help surface material: two layers of pigskin
Upper material: artificial plush
Cortical features: repair skin
Sole material: rubber
Boots name: Martin boots
Tube height: short tube
Toe style: round head
Heel high: low with (1-3cm)
With the bottom style: flat
Closed way: front lace
Popular elements: cross strap
Shoes production process: adhesive shoes
Color classification: gray black
Size: 35 36 37 38 39 40
pattern: plain
suitable season: winter
Suitable for: youth (18-40 years of age)","with velvet,Martin  (Pierre-Emile,Womens Shoes,the snow,high help,ankle boot； shoe ；understandin,Keep Warm,Student,Korean,1824-1915 法国冶金学家)",,,,80,black,5.5,https://item.taobao.com/item.htm?spm=a230r.1.14.9.rFqsjc&id=540056669218&ns=1&abbucket=10#detail,51.5,4,50000,7,20,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-original.jpg?cache_buster=40cc3dfa8b8c91401320444a66f72cb6,,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-1-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-2-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-3-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-4-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-5-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-6-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-7-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-8-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-9-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-10-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-11-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-12-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-13-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-14-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-15-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-16-original.jpg,,,,,0,0,审核通过,郑景福的店,5843e580a324c84bfb83b747
TYHFDHJJ,TYHFDHJJ-5.5-Gray,Winter Women's short boots snow boots women's cotton shoes female students Korean velvet Martin boots high to help warm winter shoes,"Boots inside Material: artificial plush
Boot tube surface material: two layers of pigskin
Insole material: artificial plush
Listed Year Season: Winter 2016
Style: England
Help surface material: two layers of pigskin
Upper material: artificial plush
Cortical features: repair skin
Sole material: rubber
Boots name: Martin boots
Tube height: short tube
Toe style: round head
Heel high: low with (1-3cm)
With the bottom style: flat
Closed way: front lace
Popular elements: cross strap
Shoes production process: adhesive shoes
Color classification: gray black
Size: 35 36 37 38 39 40
pattern: plain
suitable season: winter
Suitable for: youth (18-40 years of age)","with velvet,Martin  (Pierre-Emile,Womens Shoes,the snow,high help,ankle boot； shoe ；understandin,Keep Warm,Student,Korean,1824-1915 法国冶金学家)",,,,80,gray,5.5,https://item.taobao.com/item.htm?spm=a230r.1.14.9.rFqsjc&id=540056669218&ns=1&abbucket=10#detail,51.5,4,50000,7,20,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-original.jpg?cache_buster=40cc3dfa8b8c91401320444a66f72cb6,,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-1-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-2-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-3-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-4-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-5-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-6-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-7-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-8-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-9-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-10-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-11-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-12-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-13-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-14-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-15-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-16-original.jpg,,,,,0,0,审核通过,郑景福的店,5843e580a324c84bfb83b747
TYHFDHJJ,TYHFDHJJ-5.5-Grey,Winter Women's short boots snow boots women's cotton shoes female students Korean velvet Martin boots high to help warm winter shoes,"Boots inside Material: artificial plush
Boot tube surface material: two layers of pigskin
Insole material: artificial plush
Listed Year Season: Winter 2016
Style: England
Help surface material: two layers of pigskin
Upper material: artificial plush
Cortical features: repair skin
Sole material: rubber
Boots name: Martin boots
Tube height: short tube
Toe style: round head
Heel high: low with (1-3cm)
With the bottom style: flat
Closed way: front lace
Popular elements: cross strap
Shoes production process: adhesive shoes
Color classification: gray black
Size: 35 36 37 38 39 40
pattern: plain
suitable season: winter
Suitable for: youth (18-40 years of age)","with velvet,Martin  (Pierre-Emile,Womens Shoes,the snow,high help,ankle boot； shoe ；understandin,Keep Warm,Student,Korean,1824-1915 法国冶金学家)",,,,80,grey,5.5,https://item.taobao.com/item.htm?spm=a230r.1.14.9.rFqsjc&id=540056669218&ns=1&abbucket=10#detail,51.5,4,50000,7,20,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-original.jpg?cache_buster=40cc3dfa8b8c91401320444a66f72cb6,,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-1-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-2-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-3-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-4-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-5-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-6-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-7-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-8-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-9-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-10-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-11-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-12-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-13-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-14-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-15-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-16-original.jpg,,,,,0,0,审核通过,郑景福的店,5843e580a324c84bfb83b747
TYHFDHJJ,TYHFDHJJ-6-Black,Winter Women's short boots snow boots women's cotton shoes female students Korean velvet Martin boots high to help warm winter shoes,"Boots inside Material: artificial plush
Boot tube surface material: two layers of pigskin
Insole material: artificial plush
Listed Year Season: Winter 2016
Style: England
Help surface material: two layers of pigskin
Upper material: artificial plush
Cortical features: repair skin
Sole material: rubber
Boots name: Martin boots
Tube height: short tube
Toe style: round head
Heel high: low with (1-3cm)
With the bottom style: flat
Closed way: front lace
Popular elements: cross strap
Shoes production process: adhesive shoes
Color classification: gray black
Size: 35 36 37 38 39 40
pattern: plain
suitable season: winter
Suitable for: youth (18-40 years of age)","with velvet,Martin  (Pierre-Emile,Womens Shoes,the snow,high help,ankle boot； shoe ；understandin,Keep Warm,Student,Korean,1824-1915 法国冶金学家)",,,,80,black,6,https://item.taobao.com/item.htm?spm=a230r.1.14.9.rFqsjc&id=540056669218&ns=1&abbucket=10#detail,51.5,4,50000,7,20,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-original.jpg?cache_buster=40cc3dfa8b8c91401320444a66f72cb6,,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-1-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-2-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-3-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-4-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-5-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-6-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-7-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-8-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-9-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-10-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-11-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-12-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-13-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-14-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-15-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-16-original.jpg,,,,,0,0,审核通过,郑景福的店,5843e580a324c84bfb83b747
TYHFDHJJ,TYHFDHJJ-6-Gray,Winter Women's short boots snow boots women's cotton shoes female students Korean velvet Martin boots high to help warm winter shoes,"Boots inside Material: artificial plush
Boot tube surface material: two layers of pigskin
Insole material: artificial plush
Listed Year Season: Winter 2016
Style: England
Help surface material: two layers of pigskin
Upper material: artificial plush
Cortical features: repair skin
Sole material: rubber
Boots name: Martin boots
Tube height: short tube
Toe style: round head
Heel high: low with (1-3cm)
With the bottom style: flat
Closed way: front lace
Popular elements: cross strap
Shoes production process: adhesive shoes
Color classification: gray black
Size: 35 36 37 38 39 40
pattern: plain
suitable season: winter
Suitable for: youth (18-40 years of age)","with velvet,Martin  (Pierre-Emile,Womens Shoes,the snow,high help,ankle boot； shoe ；understandin,Keep Warm,Student,Korean,1824-1915 法国冶金学家)",,,,80,gray,6,https://item.taobao.com/item.htm?spm=a230r.1.14.9.rFqsjc&id=540056669218&ns=1&abbucket=10#detail,51.5,4,50000,7,20,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-original.jpg?cache_buster=40cc3dfa8b8c91401320444a66f72cb6,,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-1-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-2-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-3-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-4-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-5-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-6-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-7-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-8-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-9-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-10-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-11-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-12-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-13-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-14-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-15-original.jpg,https://contestimg.wish.com/api/webimage/5843e580a324c84bfb83b747-16-original.jpg,,,,,0,0,审核通过,郑景福的店,5843e580a324c84bfb83b747
